id,nombre,usuario,descripcion,cantidad_seguidores,cantidad_sigue,fecha_creacion,conteo,grupo
35667554,Miguel Silva,sergio_fajardo,Bogotá D.C. 🟨🟥 - Politólogo - Mg. Seguridad y Defensa - Doctor en Filosofía. Aprendiz de fotografía 📸 - Lector empedernido,9225,1968,Mon Apr 27 04:15:12 +0000 2009,1,otros
107261484,Tatiana Andia,sergio_fajardo,"Profesora. Socióloga, economista e historiadora. Bien interdisciplinaria. Me interesa la salud, la globalización y el desarrollo.",9068,2469,Fri Jan 22 00:55:59 +0000 2010,1,otros
52757839,Pablo Sanabria-Pulido,sergio_fajardo,Public Management & Policy Scholar | Executive Committee @naspaa | Editorial board @PAReview @journal_pa @ReviewofPPA @APJournalPA | Past board @IRSPM @redinpae,7234,6157,Wed Jul 01 15:37:53 +0000 2009,1,otros
2442797172,Alberto Sánchez Galeano,sergio_fajardo,"Historiador @UnivalleCol. Estudiante Maestría en Planificación Urbana y Regional @CiderUniandes. Seguridad Ciudadana, Crimen Organizado, Reducción de Violencia.",5180,742,Sun Apr 13 22:50:39 +0000 2014,1,otros
36860258,Esteban Hoyos Ceballos,sergio_fajardo,Profe y decano de la Escuela de Derecho de @eafit.,7569,2641,Fri May 01 02:41:00 +0000 2009,1,otros
175177899,Michael Weintraub,sergio_fajardo,"Associate Professor @GobiernoUAndes, Senior Researcher @PRIOupdates, Director of Security & Violence Area @CesedUniandes. Crime, impact evaluation, & coffee.",5372,1907,Thu Aug 05 21:01:37 +0000 2010,1,otros
880165015780827136,Alejandro Cortés-Arbeláez,sergio_fajardo,Politólogo y Magíster en Políticas Públicas. Estudio un Máster en Filosofía Política en la @UPFBarcelona. Café y reggaetón.,5821,3844,Wed Jun 28 20:44:27 +0000 2017,1,
150327476,Martin Santos,sergio_fajardo,🇨🇴 Abogado @UniAndes | MPA @Columbia | @K2Integrity NYC | @Metodica_ | Instagram: martinsantosr,472181,1654,Mon May 31 17:16:45 +0000 2010,2,otros
87025783,Luis Carlos Reyes,sergio_fajardo,"Director y cofundador @ofiscalpuj, profesor asociado @javerianaecon, columnista @elespectador, M.A./Ph.D. economía @michiganstateu, B.A. economía/historia @FIU",11014,858,Mon Nov 02 20:54:48 +0000 2009,1,Periodista
410228042,César Caballero,sergio_fajardo,"Padre, esposo, hijo, hermano. Gerente de Cifras y Conceptos. Politólogo Uniandes; Master Uni Oxford. Estudiante de Doctorado. Columnista Portafolio",23279,2932,Fri Nov 11 20:30:43 +0000 2011,2,Periodista
1157491342278369281,María del Pilar López Uribe,sergio_fajardo,"Economista e Historiadora @Uniandes.  PhD Desarrollo Económico @LSEnews. Profesora, investigadora @EconomiaUandes. Senior Fellow @lse_lacc @africaatlse @lse_ID.",16668,1968,Sat Aug 03 03:20:15 +0000 2019,2,
151632179,Andres Zambrano,sergio_fajardo,"Professor and recruitment chair @EconomiaUAndes, Economista @EconUrosario y PhD @UCLAEconomics. Trabajo en temas de Política Fiscal y Tributación",3283,485,Thu Jun 03 21:47:56 +0000 2010,1,otros
47725866,Rafael Noguera,sergio_fajardo,Me río en @LaTele_Letal,55115,2213,Tue Jun 16 19:53:28 +0000 2009,1,otros
68861723,Laura Gil,sergio_fajardo,"Ajiaco y dulce de leche. Politóloga e internacionalista. Directora de La Línea del Medio, un portal de opinión. Feminista.",122450,912,Wed Aug 26 01:17:30 +0000 2009,2,otros
28796876,"Ana Maria Tribin, Ph.D.",sergio_fajardo,Public Policy Specialist @pnudlac. Former Government Commissioner for Gender Equality 🇨🇴.@Brown_economics PhD. Research:gender/dev/pol-econ. Views my own.,14007,2374,Sat Apr 04 13:59:26 +0000 2009,1,otros
80936145,Guillermo Rivera,sergio_fajardo,"Veedor distrital, Ex ministro del interior, defensor de la paz, la transparencia y los derechos humanos. Cuenta personal",54270,8524,Thu Oct 08 20:31:56 +0000 2009,2,Politico
50046112,Juliana Londoño-Vélez,sergio_fajardo,"Assistant Professor of Economics @UCLA
Dog mom to Paco and human mom to Rafael",5703,1349,Tue Jun 23 17:49:29 +0000 2009,1,otros
255496828,Mario Alejandro Valencia,sergio_fajardo,Estoy en esta red para opinar sobre economía y política. Trabajo hace dos décadas como analista en este campo y como docente de varias universidades.,15089,674,Mon Feb 21 13:53:47 +0000 2011,2,Periodista
62337495,Gabriel Delascasas E,sergio_fajardo,Multimedia. Opiniones personales e intransferibles. @laluciernaga @caracolradio,331289,2314,Sun Aug 02 20:02:28 +0000 2009,3,otros
1387812343162277888,Juan Carlos Echeverry,sergio_fajardo,"Cuenta oficial.
Dejemos de pensar en contra y empecemos a pensar a favor.
Sede: Calle 69a #9-65 Bta
👇 Únase a nuestro proceso de recolección de firmas aquí 👇",33314,258,Thu Apr 29 16:55:15 +0000 2021,1,
127718342,Natalia Goyeneche🏳️‍🌈,sergio_fajardo,Edilesa de Teusaquillo 🏳️‍🌈🏳️‍⚧️💜|Partido Verde🌻| #Feminista #Diversa #CiudadanaEnLaPolítica #CulturaCiudadana #GoVegan 🍃,4362,2842,Tue Mar 30 01:47:46 +0000 2010,1,otros
468794446,Ana María Ibáñez,sergio_fajardo,Profesora y economista. Ahora vinculada al BID.  Las opiniones de esta cuenta son mi responsabilidad,18268,1928,Thu Jan 19 22:44:00 +0000 2012,1,otros
93573457,Juliana Ramírez,sergio_fajardo,Caleña | Periodista. Opiniones personales.,89193,2860,Mon Nov 30 06:09:30 +0000 2009,2,Periodista
251774200,ALEJO VARGAS V,sergio_fajardo,,13502,878,Sun Feb 13 20:38:14 +0000 2011,2,otros
179584524,Luis Fernando Velasco Chaves 🚩,sergio_fajardo,🇨🇴 Senador de la República 🏛| Defensor: #IndNacional #Confecciones Autor: #HabeasData #BorrónyCuentaNuevaYA #Regalías #Próceres #Vigilantes #RebajaGasolina,124916,2718,Tue Aug 17 17:09:30 +0000 2010,3,Politico
22386555,Jorge Restrepo,sergio_fajardo,"Profesor Asociado de economía @UniJaveriana
Director de @CERAC
Analista en @RCNradio


#CuidarLaVida",31388,964,Sun Mar 01 18:05:58 +0000 2009,2,otros
186278042,Diego Cancino - Concejal de Bogotá,sergio_fajardo,"Concejal de Bogotá. La política se construye desde la creatividad, la confianza, la independencia y la fuerza colectiva. 🌻  https://t.co/oHkDDbSBoi",19361,4155,Fri Sep 03 01:09:00 +0000 2010,1,otros
204388425,Tatiana Vásquez,sergio_fajardo,"Periodista y magíster en administración
     Directora @funda_vivaair",5649,2172,Mon Oct 18 15:51:36 +0000 2010,1,Periodista
178836734,Diana Patricia Riveros 💜💚,sergio_fajardo,Ingeniera Ambiental + Licenciada en Química. 🚴🏽‍♀️ MTB.,574,902,Sun Aug 15 20:46:41 +0000 2010,1,otros
340559318,David Pérez Reyna,sergio_fajardo,"Profesor en @EconomiaUAndes, columnista en @RevistaLNE
 y bloguero en @FocoEconomico",1910,425,Fri Jul 22 22:07:01 +0000 2011,1,Periodista
68755646,Andrés Hoyos,sergio_fajardo,"Escritor, fundador y de nuevo director de El Malpensante, columnista de El Espectador, ocasional polemista.",57734,344,Tue Aug 25 17:43:36 +0000 2009,1,Periodista
13599732,PabIo Меdіnа Urіbе,sergio_fajardo,"Escritor, traductor, periodista. Editor desinformación @CLIP_AmericaLat. Co-founder @huellas_mag. Linguist wannabe. Bad takes in English, italiano, русски.",4972,2884,Sun Feb 17 22:48:40 +0000 2008,1,Periodista
229124417,Fáber A. González 🌱,sergio_fajardo,"Biólogo, Universidad de Antioquia; M.Sc. en Medio Ambiente y Desarrollo, Universidad Nacional de Colombia; Esp. Gobierno y Gerencia Pública, EAN.",539,576,Tue Dec 21 15:56:32 +0000 2010,1,otros
59258459,Luis Fernando Mejía,sergio_fajardo,Director Ejecutivo de @Fedesarrollo.,28050,1270,Wed Jul 22 21:40:57 +0000 2009,1,otros
3193116503,José Roberto Acosta,sergio_fajardo,"Economista, abogado, asesor bursátil y empresarial, empresario, profe @urosario columnista @elespectador Defensor Autonomía de Banca Central y la #ReglaFiscal",24962,68,Wed Apr 22 02:23:05 +0000 2015,1,Periodista
518979494,Juan Camilo Restrepo,sergio_fajardo,"Cuenta de Juan Camilo Restrepo Salazar. Academia, política, economia.",53346,199,Thu Mar 08 23:18:15 +0000 2012,1,otros
923262553135906817,Rudolf Hommes,sergio_fajardo,Trato de ser lo que soy,16952,60,Wed Oct 25 18:58:40 +0000 2017,2,
1392833765534310404,Juan Pablo Sil,sergio_fajardo,"Chemical engineer , specialist in energy mining law UEC. Studying master's degree in environmental management.",18,234,Thu May 13 13:27:08 +0000 2021,1,
97488170,José Ramón García,sergio_fajardo,"Periodista deportivo en Colombia. Editor general de El Meridiano de Sucre. Autor del documental 'Visionarios, el equipo de la gente' https://t.co/e26w4BV80o",1206,3113,Thu Dec 17 17:32:40 +0000 2009,1,Periodista
2895269339,Luis German Rubiano F.,sergio_fajardo,"Director General de El Meridiano y El Propio, en Sucre // Grupo de Comunicaciones El Meridiano.",360,76,Thu Nov 27 23:04:05 +0000 2014,1,otros
35856692,Juan Carlos Perez,sergio_fajardo,"Doctor en Ingeniería @usponline/@MIT.
Postdoc at @UCIrvine.
Verde de Centro, @ProCentrismo.
Colombiano. Llanero. Padre de 2.
#Ciencia #Tecnología #Robótica",2864,1850,Mon Apr 27 20:50:54 +0000 2009,1,otros
84339436,Michel Maya,sergio_fajardo,"Papá de Oscar Manuel,Dir.Nal Asocoldro y Dignidad,Consultor,Prof.Gobierno,MDP, ExConcejal,Excandidato #AlcaldiaCali,Ambientalista,Buzo #CoaliciondelaEsperanza",14845,4155,Thu Oct 22 14:36:43 +0000 2009,1,otros
1623783648,Daniel Wills,sergio_fajardo,Vicepresidente Técnico y de Estudios Económicos en Asofondos,4496,1640,Fri Jul 26 20:34:42 +0000 2013,1,otros
37143057,Carlos Felipe Reyes,sergio_fajardo,"Optimista. Políticas públicas, planeación urbana @Harvard. Ex Minvivienda, DNP, BID, MinSalud. Esta consigna: “Respetar. Empoderar. Incluir. Ganar.” 🇨🇴 🇨🇱",5173,3985,Sat May 02 04:44:22 +0000 2009,1,otros
183241229,FerRojasParra,sergio_fajardo,"Doctor en Historia. Bogotanista, usuario de transmilenio, la bicicleta y patineta. Hincha de Millos. Mucho fútbol. Caminar tiene su tiempo.",9101,599,Thu Aug 26 14:33:59 +0000 2010,1,otros
69135570,Diana Calderón,sergio_fajardo,Directora del noticiero de medio día @CaracolRadio y Directora de @Hora20,186748,806,Wed Aug 26 23:42:52 +0000 2009,2,otros
95476449,alejandro martin,sergio_fajardo,a m,1194,1683,Tue Dec 08 18:43:57 +0000 2009,1,otros
36352562,Catalina Ortiz Lalinde,sergio_fajardo,"Caleña. Mamá de JuanFe. Abogada y Maestra Admin Pública Harvard. Representante a la Cámara 2018-2022. Congresista Comisiones Presup, Emprendimiento y Mujeres.",28747,6646,Wed Apr 29 13:09:13 +0000 2009,2,Politico
180873590,Raisa Banfield,sergio_fajardo,Arquitecta. Ambientalista. Vicealcaldesa Ciudad Panamá 2014-2019 No A Destapar El Darién. El desarrollo si no es sostenible no es desarrollo #PanamaSinMineria,73412,1058,Fri Aug 20 18:23:46 +0000 2010,1,Politico
12403082,demacondo,sergio_fajardo,Crecimiento y transformación Digital. Digital Growth & Transformation.,9047,2658,Fri Jan 18 15:09:40 +0000 2008,1,otros
70412870,Jorge Torres,sergio_fajardo,"Papá de Elena. Mockusiano. Me gusta hacer, no fastidiar. Mi pasión Bogotá. Trabajo por un país con menos desigualdades, más educación y mucha cultura ciudadana.",13557,5338,Mon Aug 31 15:01:01 +0000 2009,1,otros
66711542,Juan Fernando Cristo,sergio_fajardo,"Ex Ministro del Interior. Autor de la Ley de víctimas. Trabajaré por todos los colombianos, especialmente por aquellos que han padecido el conflicto armado",223269,5723,Tue Aug 18 15:39:43 +0000 2009,3,Politico
1397891187898519561,Coalición de la Esperanza,sergio_fajardo,#CoaliciónDeLaEsperanza,5361,10,Thu May 27 12:23:58 +0000 2021,1,
2916995000,lizethchilatra,sergio_fajardo,Todos por la Educación @TodosEducacion,562,398,Tue Dec 02 23:51:03 +0000 2014,1,otros
1371981619041607688,Diario Criterio,sergio_fajardo,La verdad importa,15430,94,Wed Mar 17 00:28:18 +0000 2021,1,
3081378972,Maria Jose Castaño,sergio_fajardo,Abogada / Consultora en comunicaciones- PR/ Maestría en Periodismo @uniandes @ceper_uniandes / Lectora / Embajadora de @LaTornamesa 🏠📚📖,44347,6652,Sat Mar 14 15:59:54 +0000 2015,1,Politico
31162623,Juan Manuel Galán 🔴,sergio_fajardo,"Colombiano, padre, hijo, hermano, amigo y servidor. Quiero ser presidente para que juntos construyamos una nueva idea de Nación. #NuevoLiberalismo",234440,15926,Tue Apr 14 16:40:18 +0000 2009,2,otros
238919402,Diego Laserna 🌻,sergio_fajardo,Concejal de Bogotá | Alianza Verde | Urbanista @mitdusp |#BogotáNecesitaMásNerdos 🤓,18627,4981,Sun Jan 16 10:18:14 +0000 2011,1,otros
1240803407268585472,Vorágine,sergio_fajardo,Periodismo Contracorriente. Aquí puedes darnos un empujón: https://t.co/AerB8SekSK #VakiPorVorágine #PatreonPorVorágine,91820,396,Fri Mar 20 00:52:51 +0000 2020,1,
82702071,Francisco Bernate ,sergio_fajardo,Penalista panelista. Conductor #HoraJudicialUR. Presidente @Cpenalistas. Síguenos en Instagram : francisco_bernate_ochoa_ y en facebook: franciscobernateabogado,70845,5172,Thu Oct 15 20:14:00 +0000 2009,2,otros
65967307,Juan Abel,sergio_fajardo,,27875,2281,Sat Aug 15 20:07:13 +0000 2009,1,otros
70717742,Juan Jose Largo F,sergio_fajardo,🐳 | Psicólogo | Scout | Del Rojo | DIM | Innovación Social | Innovación Educativa | CienciaTecnologíaSociedad |  CompromisoCiudadano 🖐,1438,1551,Tue Sep 01 16:17:22 +0000 2009,1,otros
877281236049440768,Mariana Florez,sergio_fajardo,Ing. Industrial de la U de A. Nacida en Bolivar Valle del Cauca. Residenciada en Valledupar. Dedicada a negocios particulares.,1056,2093,Tue Jun 20 21:45:20 +0000 2017,1,
423010066,Adrian Hoyos,sergio_fajardo,"Corporación Compromiso Colombia Civica 🐋
UdeM
#FajardoPresidente",291,780,Sun Nov 27 23:48:47 +0000 2011,1,otros
108409736,Adolfo Zableh,sergio_fajardo,La versión digital de Paraísos en el mar ya está en Amazon.,319943,1499,Mon Jan 25 21:23:50 +0000 2010,1,otros
67279668,ACOP,sergio_fajardo,Cuenta oficial de la Asociación de Comunicación Política (ACOP). Resolvemos tus dudas en info@compolitica.com,22653,1001,Thu Aug 20 10:16:55 +0000 2009,1,otros
62154340,Roy Barreras,sergio_fajardo,"Vengo del mundo del barrio, conozco su  gente y por sus causas fui congresista. Hoy soy precandidato presidencial por el @PactoCol #ElPactoEsPorTi",262814,1871,Sun Aug 02 00:29:22 +0000 2009,2,Politico
1336759519381217282,Compromiso Ciudadano Atlántico,sergio_fajardo,La política es el Arte de dar los pasos para llegar al lugar donde nos queremos transformar; sin traicionar nuestros Principios. #SePuede🖐🏼🇨🇴,264,270,Wed Dec 09 19:48:19 +0000 2020,1,
116476719,Partido Alianza Verde 🌻,sergio_fajardo,"Somos el Partido Político que lucha por la Cero Corrupción, el Medio ambiente, la Educación de Calidad y la Paz ¡haremos de Colombia un #TerritorioVerde 🌻🇨🇴!",170483,15667,Mon Feb 22 16:00:10 +0000 2010,2,otros
70817797,Silvia Otero Bahamon,sergio_fajardo,"Política Latinoamericana, Economía política. Phd Northwestern. Profe Urosario -opiniones personales-.",4175,1604,Tue Sep 01 23:22:21 +0000 2009,1,otros
1151581536,Jorge Maldonado V,sergio_fajardo,,69,89,Tue Feb 05 18:06:56 +0000 2013,1,otros
142021639,Ricardo Ospina,sergio_fajardo,Periodista-Director Servicios Informativos de @Bluradioco,67315,9819,Sun May 09 18:24:00 +0000 2010,1,Periodista
1247007589524799488,Patricia Nieto,sergio_fajardo,Periodista. Directora @hacemosmemoria,3054,704,Mon Apr 06 03:48:31 +0000 2020,1,
50367306,Daniela Maturana Agudelo,sergio_fajardo,Politóloga - Especialista en Comunicación Política - Concejal de Medellín 2016 - 2019 #Afrofeminista #Política #Vegetariana #Deporte #SDVSF,24596,2908,Wed Jun 24 17:14:20 +0000 2009,1,otros
306322300,Camilo Calle🌻,sergio_fajardo,"¡Café sin azúcar! Amo la bici 🚲 y la mar 🌊. Diputado @PartidoVerdeCol. Antioquia necesita #UnNuevoHorizonte de educación, diversidad y sostenibilidad.",7319,3983,Fri May 27 17:35:23 +0000 2011,1,otros
481729779,MAURICIO RODRÍGUEZ T,sergio_fajardo,Economista – Profesor Universitario. Ex columnista del diario “El ESPECTADOR”.,67,103,Fri Feb 03 03:30:59 +0000 2012,1,Periodista
294145099,ALEJANDRO GÓMEZ,sergio_fajardo,"""Una poesía es como cuando uno no sabe qué decir, y lo dice"". Antonio Caballero, Sin remedio. 1984.",12515,889,Fri May 06 16:14:09 +0000 2011,2,otros
206309260,Rodrigo Zárate Algecira,sergio_fajardo,"Secretario distrital de comunicaciones partido DIGNIDAD

https://t.co/ODBOTtKh7U",3120,4840,Fri Oct 22 18:06:19 +0000 2010,1,otros
807335058436747264,Mattelsa,sergio_fajardo,"Una comunidad dedicada a disfrutar y respetar la vida.
Si quieres ver ropa, nos vemos en Instagram 🔥
Wapp: 3005071000",52094,2,Fri Dec 09 21:24:12 +0000 2016,1,
38293102,Thierry Ways,sergio_fajardo,And I'll know my song well before I start singing.,11087,785,Wed May 06 22:24:28 +0000 2009,1,otros
941725839070236672,CompromisoCiudadanoCundinamarca,sergio_fajardo,Cuenta oficial de Compromiso Ciudadano en Cundinamarca liderado por Germán Escobar #ConFajardoSePuede,350,127,Fri Dec 15 17:45:11 +0000 2017,1,
777253619192168448,CompromisoCaldas,sergio_fajardo,Movimiento ciudadano que busca a través de la política transformar el país a partir de la legalidad y alejados de la corrupción y el clientelismo. #SePuede,579,178,Sat Sep 17 21:11:18 +0000 2016,1,
2431130936,Ciclismo Internacional,sergio_fajardo,"Web dedicada al ciclismo mundial. Entrevistas, análisis, crónicas, previas y más. Especial enfoque en los latinoamericanos y españoles 🚴🏆🏁 #Ciclismo",45989,158,Sun Apr 06 23:29:08 +0000 2014,1,otros
28333098,Cyclingnews.com,sergio_fajardo,The Official Cyclingnews | The world centre of cycling | See also https://t.co/nASUCXybae,289066,4477,Thu Apr 02 13:05:01 +0000 2009,1,otros
886029386809573381,Compromiso Cauca,sergio_fajardo,"Movimiento político. Creemos profundamente en el ejercicio
de la política basada en principios e ideas. Únete 👇🏼 #FajardoPresidente2022",745,347,Sat Jul 15 01:07:22 +0000 2017,1,
1235331213101076482,Compromiso Ciudadano Ambiental,sergio_fajardo,Somos la representación de dos de los principios de @compromisociu respeto por la vida y el cuidado del medio ambiente. 🍃,181,106,Wed Mar 04 22:28:26 +0000 2020,1,
1222738357526110210,Compromiso Ciudadano - Chapinero,sergio_fajardo,"Somos un grupo de personas convencidas, junto a 
@sergio_fajardo, de que #SePuede transformar la manera de hacer política en Chapinero, Bogotá y Colombia.",263,737,Thu Jan 30 04:28:52 +0000 2020,1,
1193615395405651970,Compromiso Kennedy,sergio_fajardo,,139,127,Sun Nov 10 19:44:45 +0000 2019,1,
1225466987075297288,Jóvenes con Compromiso,sergio_fajardo,🖐🏽 Jóvenes ➕ Reconciliación ➕ Educación = Oportunidades. 🖐🏽 #SePuede pensar diferente sin ser enemigos,350,141,Thu Feb 06 17:11:23 +0000 2020,1,
1254580345573425153,Compromiso Ciudadano Tolima,sergio_fajardo,"Somos un movimiento político con presencia en toda Colombia, donde hacemos política diferente, de cara a los ciudadanos",231,312,Mon Apr 27 01:18:06 +0000 2020,1,
1254112966317936643,CompromisoCiudadanoSucre,sergio_fajardo,"Asumimos un compromiso por Sucre, con decencia y empatía.",113,57,Sat Apr 25 18:20:17 +0000 2020,1,
718606164074868737,Compromiso Ciudadano Uniandes,sergio_fajardo,,1005,100,Sat Apr 09 01:07:15 +0000 2016,1,
