id,nombre,grupo,descripcion
173467569,SANTIAGO CASTRO,otros,"Ex-Pte. ASOBANCARIA, Pdte. Consejo Gremial 2017, Dir. Aerocivil 2010-2014, Rpte. a la CÌÁmara 1994-2010, Diputado del Valle 1992-1994, Concejal de Cali 1990-1992"
144051587,"Paloma, la del bloque ?Ù?Ğ ?ÙÕ??ÙÕ??ÙÕ?",Periodista,"Periodista por convicciÌ?n. My eyes are green, I eat my veggies ‰Ï¬ Hablo duro y veo pelÌ?culas de dinosaurios. Fuck the police NOS ESTÌN MATANDO"
173791558,Teatro Mayor JMSD,otros,Los mejores espectÌÁculos de Colombia y el mundo en un solo lugar. Compra las entradas para todos los eventos en nuestra pÌÁgina web åÁTe esperamos!
144270488,Renato Contreras O,otros,"Magistrado del CNE. Abogado, MagÌ?ster en Derecho Administrativo, MÌÁster en Justicia Constitucional y Derechos Humanos (c), Especialista en Gerencia PÌ¼blica."
174027585,Liniers,otros,Dibujante/Editor/Conejo
144308869,jaime eduardo arango,otros,Consultor en asuntos pÌ?blicos y de gobierno.
117852718,Luis Miguel Olarte,otros,"ManizaleÌ±o, convencido de que la polÌ?tica distinta existe, y que la educaciÌ?n debe ser el motor para la transformaciÌ?n de nuestra sociedad."
144371255,Alberto Roa,otros,No quiero una auto biografÌ?a. snap: donlob0
112778430,Martin Jaramillo L,Periodista,"Economista.



Columnista en El Espectador.


ManizaleÌ±o, tenista y liberal."
144376833,Felipe CalderÌ?n,otros,Presidente de MÌ©xico de 2006 a 2012. Presidente Honorario de la ComisiÌ?n Global sobre la EconomÌ?a y el Clima y de la FundaciÌ?n Desarrollo Humano Sustentable.
175095758,MarÌ?a Camila Orozco,otros,Reportera.
144927419,Silvio RodrÌ?guez,Mediocomunicacion,ArtÌ?culos publicados por Silvio RodrÌ?guez en su Blog Segunda Cita (^SC) y sus artÌ?culos o noticias en Cubadebate (^CD)
175177899,Michael Weintraub,otros,"Associate Professor @GobiernoUAndes, Senior Researcher @PRIOupdates, Director of Security & Violence Area @CesedUniandes. Crime, impact evaluation, & coffee"
145025295,William Mantilla Rueda,otros,Abogado UPB Especialista en Gestion Publica - Uniandes - MagÌ?ster en Derecho PÌ¼blico - Uniandes
117942584,angela ospina,otros,Lic en Filosofia y Letras UPB.Si tenemos deberes tenemos derechos. No soy mercader de ilusiones. Militante del Partido Conservador.
145408565,GUSTAVO A SALAZAR M.,otros,"VERSALLES, Valle Ex Candidato a CÌÁmara de Representantes Economista  Coordinador CapÌ?tulo Valle del Cauca ONG VIDA ComitÌ© Nacional Victimas de la guerrilla"
175591426,Juan C. Constain,otros,Colombiano - PayanÌ©s. MCP ‰Û÷18 @MITdusp. co-Founder @QuipuMarket.
145439530,Valeria Munoz DR,otros,0
175609677,Camilo,otros,Director de Recursos Humanos en la AlcaldÌ?a de Cali
145459615,DolarTodayå¨,Mediocomunicacion,"Noticias de Venezuela Lunes Sep 6, 2021 el $ cotiza a Bs. 4110528,83 y el ‰âÂ a Bs. 4480476,42 entra sin bloqueos -‰Ğ¼ https://t.co/3mHD1egY9X"
113138316,Edward RodrÌ?guez,Politico,"Representante a la CÌÁmara por BogotÌÁ D.C. 2018-2022 del @CeDemocratico. 
Elegido el #MejorRepresentante
#DuquePresidente #ConstruyendoPais"
145741832,Gloria Ìlvarez,otros,Libertarian/Atheist/Objectivism/GreenMarketEconomics/ PresidentialCandidate/IntrntlAffairs-PoliSci/Author/PublicSpeaker/MediaBroadcaster/Libertopolis/TVAzteca/
175866341,Paola Arenas,otros,-MamÌÁ de #ElGranSamuel. Diputada del Valle del Cauca. #SomosLaVozDelTurismo. #LaCurulDeLaNiÌ±ez
145791429,Juan Florian,otros,"Marica, puto, activista y petrista. Asso BadBoys @BadBoys73067398"
176256591,Augusto Cubides C.,otros,No me sigan porque no sÌ© a dÌ?nde voy. Hijo de la ConstituciÌ?n de 1991.
146204096,Stefania Avila,otros,AmorPorLosLibros ?Ù÷Û?ÙÒ?
118247792,Mon Laferte,otros,Yo soy esa mujer ?ÙÓ´
115773440,Lourdes Mt,otros,0
118434325,Orgs Difunde,otros,"Somos la 1ra App de Derechos Humanos en Colombia, descargala ya desde acÌÁ https://t.co/fWd8a0HW3k"
146472401,Sthephanie Grimaldo.,otros,"Sthephanie Grimaldo mujer sincera, franca, humilde, sencilla, firme y leal. 
Amo la mÌ¼sica y vivir como debe ser. 
Uribista100% de corazÌ?n."
176826801,Julian Steban,otros,"Ex Jugador de FÌ¼tbol En Millonarios Fc,BogotÌÁ Fc.   Comunicador Social, Asesor PolÌ?tico.        Estudiante de Derecho"
146527065,IvÌÁn Aguilar Zambrano,otros,"Administrador de Empresas, Especialista en DirecciÌ?n de Empresas, Ex Diputado de Santander, Fundador del CD Santander y Orgullosamente SangileÌ±o"
118563867,Alejandro Char,Politico,"Alejandro Char Chaljub, Alcalde de la ciudad de Barranquilla 2016 - 2019"
146548246,Ken Caldeira,otros,"Senior scientist(@Breakthrough) researching issues in climate, carbon and energy. Also, @CarnegieScience, emeritus.
#NotZeroSum

First draft of personal views."
177001887,(en blanco),otros,@TataMejiaG's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.
143479836,ÌÒscar Villamizar M.,Politico,Representante a la CÌÁmara por Santander (2018-2022) @CeDemocratico / ComisiÌ?n I / ComisiÌ?n de Acusaciones / Abogado Esp Mte #ElegidoParaServir ?Ù?
177213595,Daniel JimÌ©nez Q.,otros,Lector. Siempre en otra cosa.
178618014,Alejandro PoirÌ©,otros,"Still In Nova Scotia, always hopeful
Aliado ?Ù?•ü‰Û?ÙÎö
Cuenta a tÌ?tulo personal"
177584156,Janie Johnson - America is Exceptional,otros,"THINK AMERICA GREAT! Conservatism. Patriotism. Optimism. Don't Take My Lemonade Stand, Uncommon Sense, Obama Slogans. God. Country. Family. https://t.co/j92pcSDwQV"
178836734,Diana Patricia Riveros ?ÙÕÏ?ÙÕ?,otros,Ingeniera Ambiental + Licenciada en QuÌ?mica. ?Ù?«?Ù?‰Û‰ªÛ•ü MTB.
177777956,Rafael B.G.,otros,Dios me ayuda todos los dias.Amen
179137892,gregorio pernia1,otros,"Actor 
INSTAGRAM  @Gregoriopernia"
178382014,Mantenimiento Vial,otros,"Unidad Administrativa Especial de RehabilitaciÌ?n y Mantenimiento Vial de BogotÌÁ. åÁMejorando vÌ?as, cambiamos vidas! ?ÙÔá?ÙÈ‰Û‰ªâ•ü?ÙÔá?ÙÈ‰Û‰ªÛ•ü"
179240407,Indira Indira,otros,"Trabajo Social.
Mi nombre es de origen hindÌ¼:  ˆ?àˆ?âˆ??ˆ?Àˆ?¡ˆ??
El miedo del hombre a la mujer sin miedo."
178452914,Cristian GuzmÌÁn,otros,0
143625408,HG Constructora,otros,Constructora Santandereana dedicada a valorizar sus proyectos a travÌ©s del diseÌ±o arquitectÌ?nico. Fundador @ingrodolfohernandez
178545797,MarÌ?a Antonia Pardo,otros,MamÌÁ de Daniel y SebastiÌÁn. Ciudadana. Escribo hilos ?Ù¤µ ?Ù»Á en Twitter. Esta cuenta registra opiniones personales que solo comprometen a su propietaria. Pase.
143691543,FEPA,otros,"""Olvida tu ofrenda perfecta
Hay una grieta, una grieta en todo
AsÌ? es como entra la luz""
(Leonard Cohen)"
112974466,Metropolis,otros,"The global network of major cities and #MetropolitanAreas, with 141 members worldwide, finding common answers to the challenges of #MetroGovernance"
143835534,Gol Caracol,otros,Los futbolistas colombianos tienen acciÌ?n en diferentes lugares del mundo y en https://t.co/wMtPqTlqiW toda la informaciÌ?n.
143489597,Teresa MuÌ±oz Lopera,otros,"SociÌ?loga, MagÌ?ster en Ciencias Sociales UdeA, MagÌ?ster en Ciencias de la EducaciÌ?n - Francia, Especialista Marketing PolÌ?tico y Especialista en gÌ©nero - EspaÌ±a"
179088849,Jules Warner,otros,Happiness & Smiles One Flower at a Time
143558285,Compensar,otros,"åÁBienvenidos a Compensar! Brindamos servicios con calidad comprometidos con el #BienestarIntegral ?ÙÔ©‰Û‰?¥•ü?ÙÎ«

Vigilado SuperSubsidio y Supersalud."
179173812,Cristina Hurtado,otros,0
143596411,Sara Moreno BolÌ?var,otros,Soy 100% caleÌ±a. Hay que cambiar la polÌ?tica para dignificar lo pÌ¼blico.
111933542,Arturo PÌ©rez-Reverte,otros,"Cofundador de @zendalibros. Mis Ì¼ltimos libros son Una historia de EspaÌ±a, Sidi y LÌ?nea de fuego.
https://t.co/6pYA1BmMgB"
143606072,Codensa EnergÌ?a,otros,Bienvenido a nuestra comunidad. Para servicio puedes escribir a @CodensaServicio o a Elena por WhatsApp 316 283 60 92.
79868273,SimÌ?n Molina ‰ªÈ•ü,otros,?ÙÑ?| Concejal de MedellÌ?n por el @cedemocratico #MedellinSÌ? | ?Ù?ÒSegura | ‰ªÈ•üSostenible |?Ù?Ğlnnovadora
95299420,Camila Baquero,otros,When you really loved someone ;)
55273142,Beatriz SÌÁnchez,Periodista,Feminista frenteamplista y periodista. ViÌ±amarina de nacimiento y penquista x adopciÌ?n. Constituyente por el distrito 12.
56721450,hernan osorio,otros,0
105945224,Francisco,otros,Diligente caballero en busca de darle un guitarrazo a Pepe trueno!
56724999,SENA,otros,Cuenta oficial del Servicio Nacional de Aprendizaje #SENA. Estamos en Facebook https://t.co/Cf1HqSy4AT. Todas las PQRS en https://t.co/A0YbURzlEc.
83334357,‰Ñ‰Ñ Richard Maok - Signal: +1 (437) 210-4784,otros,"DescubrÌ? y denunciÌ© la infiltraciÌ?n paramilitar en Colombia. Canadiense.
Unase: https://t.co/YCaj5ia1RN 
Apoye: https://t.co/iRHLBjBWs5"
56739173,MiOriente #CuÌ?date,Mediocomunicacion,"AquÌ?, todo lo que pasa en el Oriente de Antioquia ?ÙÎã | åÁSomos MiOriente, somos vos! ContÌÁctanos: noticias@mioriente.com - Tel: 561 21 21 - Cel 314 391 45 25"
91374064,Leonor Rojas Guzman,otros,Systems Engineer - Traveler - Runner - Training 2021 Berlin Marathon
56805075,Lucio Torres,Periodista,Soy del Caribe. Comunicador Social Periodista. Director de Vox Populi. Docente de derechos humanos. Expre-candidato presidencial
100066673,FERNANDITA,otros,"licenciada en educaciÌ?n preescolar.
felizmente mamÌÁ."
56818132,Miguel A Boggiano,otros,MA Economics 2001 University of Chicago. Dedicado a la AsesorÌ?a Financiera. CEO de Carta Financiera
109981413,Plano Sur,otros,"Sistema de comunicaciones - Prensa independiente, veraz y responsable."
56839855,Perenceja,otros,"Se habla de polÌ?tica, de sexo,  se critica, se echa la madre, se les enamora y se les odia."
81636991,maria cepeda castro,otros,0
57045270,tpolitica,otros,Analytics for politics 2.0
84838078,LIT -CI,otros,Liga Internacional de los Trabajadores - Cuarta Internacional
57046171,Alicia Carrillo GarcÌ?a,otros,"Journalisme. Communication Digitale. Mais surtout, maman ?ÙÕ¥ #Sports #ASM ?Ùà??Ùà¬ ?Ù?ª #VoiceOver #RÌ©seauxSociaux #SelfLove ?Ùà»?Ùàü ?ÙàÇ?Ùàá ?ÙàÂ?Ùà¤"
89207433,Juan Carlos VÌ©lez,Politico,"La cuenta oficial del senador Juan Carlos VÌ©lez Uribe en Twitter, es @jcvelezuribe"
57107167,Twibbon,otros,"A Twibbon campaign is your very own microsite where users can support your cause, brand or organisation in a variety of ways."
93048372,Kevin Barreto,otros,0
57123884,Carlos Oquendo,otros,"Deportista de BMX. Colombia?Ùà¬?Ùà«
Medallista Ol€Çmpico Londres 2012?Ù´ä
Visita mi sitio web!
https://t.co/tBttaZRL37 oquendobmx@hotmail.com"
97448286,MiguelArrÌÁzola,otros,"Pastor y fundador de la Iglesia Cristiana Familiar RÌ?os de Vida @riosdevidactg y de @olaradioctg en Cartagena, Colombia. Autor de las Noches de Milagros El20."
57148729,FundaciÌ?n Ernesto McCausland,otros,La felicidad se deja conducir mejor a la velocidad del dÌ?a a dÌ?a.
103056834,MUSICA,otros,#musicacopyleft Red Social de #musica con herramientas de autopromociÌ?n https://t.co/aimIseOFxy Videos: https://t.co/6dzM2hKkZ3 RegÌ?strate con tu Twitter.
52503923,Carlos A BermÌ¼dez,Periodista,"Periodista, cronista, soÌ±ador y con alma de niÌ±o."
108382552,Maria Elvira Arango,Periodista,Periodista - Directora de @InformantesTv en @CaracolTv
57217264,Piedad Vanessa BC,otros,0
79258256,Reform Conference,otros,"The International Drug Policy Reform Conference will be held in St. Louis, MO in 2019. Come listen, learn, network & strategize!"
57338175,Thomas Sowell,otros,"I'm not Thomas Sowell, but I own all of his books and tweet quotes from them. All tweets are direct quotes - @tsowellquotes. Get his latest book below."
54697124,Alex Nohra,otros,"Arquitecto PUC, MagÌ?ster en Urbanismo (c). Planificador urbano. Profesor de Taller de DiseÌ±o Urbano, Facultad de Arquitectura Universidad del Desarrollo"
57393353,Mao SocarrÌÁs (Ibarra),Periodista,"Periodista. Mis trinos, mÌ?os. IG: https://t.co/01nFCqihDR"
82697443,AndrÌ©s Guerra Hoyos,otros,"Motivador de vida, liviano de equipaje, con el doping universal, la fuerza del corazÌ?n. Resiliente, soÌ±ador, propositivo, un SEMBRADOR."
57428870,Sandoval,otros,Sandoval•ü•ü
54973156,Carlos Ocariz,Politico,"PapÌÁ de Pablo y Mariana. Ingeniero Civil. Alcalde de Sucre, 2008-2017. Diputado a la AN, 2000-2005. Fundador de @Pr1meroJusticia y #NutriRedesMiranda"
52544275,Ivanka Trump,otros,"Wife, mother, sister, daughter. Advisor to POTUS on job creation + economic empowerment, workforce development & entrepreneurship. Personal Pg. Views are my own"
85959510,MÌ?nica PÌ©rez AlarcÌ?n,otros,Master in International Law- Consultant attorney in computational Law and professor. Citizen of the world ?ÙÑ¼
57666196,Laura Eugenia,otros,"Femininja. Creo que la igualdad es imparable y que el visaje es el que mata. Siempre sister, nunca CIS-TERF. #NoEsDeLocos"
55355913,Fabian Corredor,otros,"Emprendedor serial, CEO de Vive Tech - fundador de @HoldingDigital -Apasionado por la transformaciÌ?n digital."
57692747,Nelson Enrique Parra,otros,Entrenamiento de Voceros - Prensa / Comunicaciones // LinkedIN https://t.co/OLuzGOYIhv
55558616,IvÌÁn Simonovis,Politico,Investigador Criminal. Ex Preso politico venezolano 2004-2019. Ex Comisionado Especial de Seguridad e Inteligencia del gobierno interino de #Venezuela
57732727,Doktor Von Krespit ?ÙÕ?,otros,Pueblerina y montaÌ±era. Pa joderme la vida estoy yo. #RevoluciÌ?nCrespa Siempre quiero ?Ù?@lascosasbonitasdelfÌ¼tbol
55904243,Humberto Pernett,otros,"#TENGOCADADIA 
Cuenta oficial de Humberto Pernett #PernettRecords
#Pernett #DjWizKey
management: julio.correal@gmail.com"
57790999,Ìngela Pinto Sarmiento,otros,0
94422249,Despierta AmÌ©rica,otros,Despierta AmÌ©rica a tu servicio con mÌÁs ayuda y con mÌÁs de lo que tÌ¼ quieres ver. Bienvenidos a la casa mÌÁs feliz de la televisiÌ?n hispana.
58038456,Camilo Vasquez,otros,"Colombiano de pura cepa, me gustan como un putas las motos, sonrio por defecto de fabricaciÌ?n."
96875928,Alvaro J Tirado,Periodista,COLOMBIANO?Ùà¬?Ùà«. Blogger y columnista ocasional. AquÌ? no se tome nada personal.
58113062,Carlos,otros,www
52388573,Hadas Thier,otros,Author of A People‰Ûªs Guide to Capitalism + video star of Marxism in a Minute + staff @Jacobin + unrepentant Berner + mom to a young dino ?Ù?Ğ
58295363,Lorena Gonzalez,otros,"!YO NO PEDI NACER EN QUILLA, SIMPLEMENTE TUVE LA SUERTE!!!‰ª´-‰ª´-‰ª´‰ªÇ‰ªÇ‰ª´...GRACIAS DIOS POR TUS BENDICIONES!!!"
101912978,Pandebonita ‰ªÁ,otros,"No DM | Opiniones personales (porque todo hay que explicarles, todo) | @Sublevados_"
58370071,PIPE,otros,A favor de la justicia social y en contra de la corrupciÌ?n y la violencia. Hedonista. MÌ©dico pediatra. La empatÌ?a y la educaciÌ?n son las claves.
104837801,BogotÌÁ CÌ?mo Vamos,otros,"?ÙÒ? Seguimiento a los cambios en la calidad de vida en BogotÌÁ. 
Iniciativa de @fundcorona, @eltiempo, @UniJaveriana y @camaracomerbog
#CÌ?moVamos"
58531272,Radamel Falcao,otros,Jugador profesional de fÌ¼tbol.  Seguidor de JesÌ¼s // Professional football player. Jesus follower.
106946247,La Terrible.,Periodista,"Feminista. Periodismo + teorÌ?a social. Fan del punk, la cumbia y la balada. Soy una con la fuerza y la fuerza me acompaÌ±a. Ya superÌ© el quÌ© dirÌÁn."
58579942,Matt Gaetz,otros,Florida man. Firebrand. America First.  Happy husband.
109085799,Jorge Galindo,otros,Emprendedor
52558480,El Malpensante,otros,"Revista literaria colombiana. Hablamos bien, pensamos mal.  #lecturasparadojicas ?ÙÎ¦•ü"
78706973,JVP #SaveSheikhJarrah #SaveSilwan,otros,Jews and allies working toward liberation and justice in Palestine
58821418,OCDE ‰?Á•ü Mejores PolÌ?ticas para una Vida Mejor,otros,Principal canal de comunicaciÌ?n de la OrganizaciÌ?n para la CooperaciÌ?n y el Desarrollo EconÌ?micos en espaÌ±ol.
54690970,Cony Camelo,otros,"Librepensadora, activista, cantante, actriz."
58976836,Norey Maku Quigua,otros,"IndÌ?gena de la NaciÌ?n Arhuaca, Sierra Nevada de Santa Marta. Defensor de los #Derechos milenarios de la #Naturaleza y de los Pueblos #IndÌ?genas."
80304455,Olga Fuentes?ÙÕª,otros,Dios es mi todo y me lo ha dado todo. Buscando ser mejor persona y fan del matrimonio y los hijos. Siempre con una sonrisa. #LoveTwitter‰?•ü #ElLugarDeSuPresencia
58977931,Eduardo I,otros,1987
80972517,Diego Camargo,otros,"Comediante colombiano / contacto: contacto@diegocamargo.com.co Contratos, prensa y Publicidad:  Alexandra Ramirez (+57) 301 3437955 / Instagram:@eldiegocamargo"
58987500,NicolÌÁs LÌ?pez,otros,AntioqueÌ±o. Secretario de Minas de Antioquia 2008-2011. Abogado UPB
82435929,Catalina Velasco Campuzano,otros,0
59101726,TalkingDrugs,otros,"Multilingual platform for int'l news on drug use, policy & harm redux. #GlobalDecrimMap available here: https://t.co/2cOXchVUUF"
82988737,WICCAREENCARNADA,otros,"Wicca y Bruja amante de la democracia. Conductora de WiccaReencarnadaå¨  y esposa de @jaimedosreis en Intagram @wiccareencarnada
NO HAGO CONSULTAS"
59109178,Carlos Garcia,otros,No olvidemos que aquÌ©llos (como todos) eran tiempos mediocres en los que la estupidez se confundÌ?a con la inocencia y la desmesura con la imaginaciÌ?n. R. Arenas
83701293,Graco RamÌ?rez,otros,PolÌ?tico mexicano. DemÌ?crata de Izquierda.
59153434,Casa del Bosque,otros,"OrganizaciÌ?n interdisciplinar orientada al Activismo TecnolÌ?gico, el #softwarelibre, la #culturalibre y la #tecnopolitica. 
No hacemos correcciÌ?n polÌ?tica."
84114606,SO?Ù?‰÷÷,otros,"Vive una vida que quieras RECORDAR .

Gracias"
59179735,LuchyB,otros,0
85426644,Twitter Latin America,otros,Twitter es lo que estÌÁ pasando en LatinoamÌ©rica. åÁBienvenido!
59211923,Juan Carlos Granados,otros,0
86761616,Reflexiones de Fidel,otros,"Reflexiones de Fidel, publicadas en primicia en @cubadebate."
59258459,Luis Fernando MejÌ?a,otros,Director Ejecutivo de @Fedesarrollo.
87659574,Cristina SeguÌ?,otros,Anticomunista. Antifeminista. @EstadoDAlarmaTV #CSEGUÌ. Autora de #LaMafiaFeminista de @BHLegens . Articulista en @DeDerechasC
59383283,Toro,otros,"Centro DemocrÌÁtico.
#AriasEstamosContigo"
88547901,Emma Flood,otros,Me gusta analizar la realidad polÌ?tica.
52756754,Colombia Diversa,otros,"Colombia Diversa es una organizaciÌ?n no gubernamental que trabaja a favor de los derechos de lesbianas, gay, bisexuales y personas trans en Colombia."
89572355,Jennifer Pedraza S,otros,Santandereana en BogotÌÁ | Estudio Posgrado en EconomÌ?a @UNALoficial | Becaria | Ex Repre. Estudiantil | Jefa de debate @JERobledo en la #CoaliciÌ?nDeLaEsperanza
59460397,The Ecologist,otros,The Ecologist - Ecological justice is social justice is economic justice.
90974409,Aterciopelados,otros,Nuevo ÌÁlbum #Tropiplop åÁdisponible ya!
59705520,Juan Fernando Reyes Kuri,Politico,Representante a la CÌÁmara | Libertades individuales #LibresDeVerdad | Autor Ley #HistoriaClÌ?nica ElectrÌ?nica y Ley AntitrÌÁmites | #LaGrandezaDelValle
91583544,Nick Adams,otros,Best selling author endorsed by President Trump. Founder/President of @1FLAGUSA. Presidential Appointee. Australian by birth; American by choice. Thalassophile.
59721775,Magui‰ã¢,otros,I love Lucy
92546663,Dan Nolan,otros,"Reporter for @acurrentaffair9  Food lover, wine appreciator, racing tragic.   Brisbane, Australia"
59810501,Drachenberg,otros,"Concretar sueÌ±os es mi reto del 2020. 
MamÌÁ de ?ÙÕ? y esposa de #Jenfer. #PuraVida"
93704158,Alejandra HernÌÁndez,otros,0
59815228,AXEL KAISER,otros,"Nomad. Critical Thinking. 
Ì?ltimo libro: ""La neoinquisiciÌ?n‰Û. El Mercurio, Deusto, 2020. Podcast: Mentalmorphosis
https://t.co/FmKngBs1ud"
94752638,Guillermo Davila,otros,"Aprendiz de la vida. Entrenador de lluvia ... atrapador de la nada respondedor a la desesperanza,admirador del la Libertad  y esagradecido de los farsantes"
59847964,Edelbraun_å¨,otros,"Views are my own.
Parler: @Edelbraun_
Gab: @Edelbrain"
95494483,Josias Fiesco,otros,#BogotÌÁSeLevanta #SÌ?AUBER
59895590,Jairo Castillo A.,otros,Escritor
97100000,EL NUEVO SIGLO,otros,Cuenta oficial de El Nuevo Siglo. Diario especializado en anÌÁlisis polÌ?tico y econÌ?mico.  Facebook: https://t.co/yKqPLEIXNQ  Instagram: https://t.co/laUChRoEGV
59916044,DenuncieYa,otros,"El Silencio es el Mayor CÌ?mplice de la CorrupciÌ?n, Quien lo Oculta al Final Termina ConvirtiÌ©ndose en Complice"
98146434,Alexa Schulz,Periodista,"Periodista independiente! corresponsal, activista por la paz y milchcafe por aquello del multiculti."
59981052,Fernando Alameda,otros,Ex-director Ejecutivo de la FundaciÌ?n Centro de Pensamiento Primero Colombia
99625216,Engaging Cities,otros,"News from the intersection of Public Engagement, Civic Tech and Future Cities."
60093623,Constanza Vieira ?ÙÓÈ,Periodista,Periodista/Heavy Metal Colombia: Cubriendo la dosis personal de plomo que cada cual tiene asignada en este paÌ?s.
101736223,Claudia Calao?ÙÎ??ÙÔÙ,otros,"Activista por naturaleza, defensora del ambiente y del patrimonio natural @activistaco @Sapiens #RTVdH #Ambiente #Sostenibilidad"
60158253,DaleRojo.Net,otros,DaleRojo es el medio virtual mÌÁs importante del Deportivo Independiente MedellÌ?n.
102215881,Holding DIGITAL,otros,"?ÙÎ Agencia de transformaciÌ?n digital...
‰Ïä•üinfo@holdingdigital.com 
?ÙÒ?+57 3138928663"
52757839,Pablo Sanabria-Pulido,otros,Public Management & Policy Scholar | Executive Committee @naspaa | Editorial board @PAReview @journal_pa @ReviewofPPA @APJournalPA | Past board @IRSPM @redinpae
52419142,Ricardo DurÌÁn S. ?ÙÓ??ÙÓ??Ù¥ø?Ù¥ø,otros,"Loser, solterÌ?n and undateable... Terco, panteÌ?sta, pesimista y a ratos tambiÌ©n anarquista...

La Ì¼nica minorÌ?a peligrosa son los ricos !!!"
60328985,17 Route House,otros,"Recorridos urbanos y de aventura por Colombia en bicicleta.
Colombia, Adventure travel by bike."
105026262,Emmanuel Gomez,otros,Abogado en formaciÌ?n.
60613480,Canal RCN,otros,Disfruta de las producciones de Nuestra Tele ?Ùà¬?Ùà« #CafÌ©ConAromaDeMujer #Enfermeras #RosarioTijeras #MasterChefCelebrity #ElLavadero
106498022,Ana Maria Arango D,otros,0
51918727,ContravÌ?a,Periodista,åÁPeriodismo para la Paz! ?ÙÒ¼YouTube https://t.co/iy5THqUnM3 FaceBook https://t.co/yT1Veb0gTC Premio SimÌ?n BolÌ?var /Premio India Catalina / Premio FNPI /Premio CPB
107552305,Oscar Edmundo Diaz,otros,Urban Transport Consultant. BRT & bicycle specialist. Road safety solutions to save lives of cyclists & pedestrians. Ironman.
60706242,Juan Pablo Castro M,otros,"National Consultant @who @opsoms 
Opiniones personales
PolitÌ?logo, Mg Ciencia PolÌ?tica @Uniandes."
108632445,kiara,otros,"Cantante /

Actriz /
 
Locutora Certificada /

Abogado egresada de la UCAB"
60728305,Supercoco,otros,"TurrÌ?n duro, dulce y de tienda."
109585850,Inst. de Ciencia PolÌ?tica,otros,Somos un #ThinkTank independiente que durante +35 aÌ±os ha promovido la democracia liberal y el libre mercado ?Ùà¬?Ùà«
60751951,Orlando AvendaÌ±o,Periodista,"Periodista | Journalist | VP, Co-Editor-in-Chief @ElAmerican_ | Columnista | Author åÇDÌ?as de sumisiÌ?nåÈ (UniÌ?n Editorial /Ìgneo) | ‰ÛÏNo man has the right to obey‰Û"
54457247,Jules Vinyart,otros,https://t.co/TpmVm6pacq
60954521,CIDH - IACHR,otros,ComisiÌ?n Interamericana de DDHH / Inter-American Commission on Human Rights / ComissÌ£o Interamericana de DH / Commission InteramÌ©ricaine des Droits de l'Homme.
78890225,Johann Hari,otros,Author of 2 New York Times best-selling books. Executive Producer of Oscar-nominated movie 'The United States Vs Billie Holiday.'
52840479,Piero de Benedictis,otros,Autor Compositor Cantante Argentino Colombiano Italiano
79535108,guido jalil,otros,"Just a writer, Laureate First Prize Ecuatorian Novel - Del Caribe al Pacifico disponible en Amazon: https://t.co/NOi0UQ7CHP"
61028380,Paola Herrera,Periodista,"Periodista de economÌ?a en #SigueLaW #WRadioColombia. Mis opiniones son solo mÌ?as, no comprometen a W Radio."
79739010,CM,otros,0
53071966,Juan SebastiÌÁn LÌ?pez MejÌ?a,otros,"åÁEste paÌ?s sÌ? tienen arreglo! ‰Ï? ?Ùà¬?Ùà« 
Secretario General del partido @dignidad_Col en Santander ?ÙÕÏ?Ù¤Á
Escribo en el @espectadorblogs
IG: @juanslopezm"
80098333,Corresponsales Clave,Periodista,"Somos un equipo de periodistas comunitarios que difunden lo que pasa con la respuesta al VIH, la tuberculosis y el derecho a la salud. åÁSÌ?guenos!"
61220613,Juan Carlos Gomez,otros,investigador de la u de los andes
80403388,PeriÌ?dico LA PATRIA,otros,"Grupo de medios de comunicaciÌ?n de Caldas (Colombia), lÌ?der de la regiÌ?n. Fundado el 20 de junio de 1921 en Manizales."
61243172,Diana MuÌ±oz C,otros,"Abogada Penalista. Universidad de Cartagena. MamÌÁ, profesora y litigante (en ese orden)."
80929199,Antanas Jurksaitis,otros,De los JurkÁaitis de PopayÌÁn. 1985. Le tomo fotos a la manigua.
61249886,Daniel Ellsberg,otros,"Author of ""The Doomsday Machine: Confessions of a Nuclear War Planner"" and ""Secrets: A Memoir of Vietnam and the Pentagon Papers."""
81487904,MarÌ?a JosÌ© GÌ?mez,otros,"Abogada, activista de todas las causas en las que creo, apasionada por los temas socio-polÌ?ticos?ÙÎ? 
En proceso de deconstrucciÌ?n ?ÙÕÏ
Instagram: @Majodoria15"
61356444,Palestinalibre.org,otros,"ArtÌ?culos, fotos y videos por #Palestina #PalestinaLibre. TambiÌ©n en @bajoocupacion.
Somos #ComunidadPalestina en https://t.co/8ZssQRHxmD"
54906529,1280 Almas,otros,Somos del Pueblo AlimaÌ±a. åÁAntipatriotas!
61383742,Isabella Wills,otros,God First. Dare to think for yourself. Podcast: #UnaMentalidadDiferente. EscÌ¼chalo aquÌ??ÙÔà?ÙÈ
82531725,Mario Rojas,otros,Get your unique suit at Mario Rojas Custom Clothiers! Visit our website to see what we offer and get started.
61625410,Angelica Marin,otros,"Madre, mujer feliz que vive la vida, hago politica por convicciÌ?n, SociÌ?loga por deformaciÌ?n acadÌ©mica... Sigo en pie de lucha"
