nombre,usuario,fecha,texto,emoticon,cantidad_comentarios,cantidad_likes,Cantidad_Retweets
Gustavo Petro,@petrogustavo,2020-10-27T01:31:14.000Z,"Nos acabamos de reunir con 355 jóvenes de la Colombia Humana.

Le he pedido a la juventud que lidere el movimiento y que con él, transforme la historia de Colombia.

Paso a la Esperanza.",,450,1.2K,6.3K,https://twitter.com/petrogustavo/status/1320900833798692866
Gustavo Petro,@petrogustavo,2020-10-27T01:10:50.000Z,"La masacre de San Marcos.

Los hacendados que buscan apropiarse de baldíos nacionales donde estaban los campesinos de Colombia Humana asesinados son los hermanos Rivera, socios del Ñoño, y de Marcos Londoño. Estas haciendas las cuida alias ""Monoleche"".Masacre en Sucre: revelan identidad de las víctimas
Los cadáveres fueron trasladados a las instalaciones de Medicina Legal.
lafm.com.co",,77,755,1.5K,https://twitter.com/petrogustavo/status/1320895700373282816
Gustavo Petro,@petrogustavo,2020-10-27T00:51:24.000Z,"Saben porque en China corren este edificio viejo, y alguien diría feo, en vez de demolerlo? 

Porque tiene historia, porque es memoria

En Bogotá quieren demoler el San Juan de Dios y pocos protestan.Quote Tweet
Página|12
@pagina12
 · Oct 26, 2020
CHINA TRASLADÓ UN EDIFICIO DE CASI 8.000 TONELADAS
En lugar de derribar el histórico edificio, mirá lo que hicieron los ingenieros 
[https://bit.ly/2HELddT]",,254,1K,4K,https://twitter.com/petrogustavo/status/1320890807071682562
Gustavo Petro,@petrogustavo,2020-10-26T23:03:22.000Z,"Hoy estamos reunidos con más de 355 jóvenes de la Colombia Humana

Colombia Humana debe ser dirigida por la juventud.",,416,1.4K,8.6K,https://twitter.com/petrogustavo/status/1320863622017462272
Gustavo Petro,@petrogustavo,2020-10-26T18:02:42.000Z,"La derecha de Medellín sigue aún a Pablo Escobar que es su referente intelectual.

Le preocupa cómo alguien puede tener su patrimonio bien habido y así pelear por no dejarse seducir de la politiquería de siempre.

Juzgan por su condición, su patrimonio siempre es mal habido.Quote Tweet
Daniel Quintero Calle
@QuinteroCalle
 · Oct 26, 2020
La clase corrupta que nos quiere revocar no conoce de respeto, acosadores, viudos de poder, su referente es Pablo Escobar. De esos que dicen ""Le mato a su papa, a su mama a su abuela y si está muerta la desenterramos y la volvemos a matar""",,776,1.1K,3.8K,https://twitter.com/petrogustavo/status/1320787955741503488
Gustavo Petro,@petrogustavo,2020-10-26T17:12:18.000Z,"Ivan, tu manera de pensar y actuar te coloca del lado de Pinochet; de hecho estas al lado de Uribe, que es igual.Quote Tweet
Iván Duque
@IvanDuque
 · Oct 26, 2020
Felicito al pueblo chileno por su participación en las urnas este domingo y el valor democrático expresado por sus ciudadanos. Les deseamos éxitos en las etapas que vienen y los acompañamos, desde Colombia, en este proceso.",,1.1K,3.6K,15.1K,https://twitter.com/petrogustavo/status/1320775273248362497
Gustavo Petro,@petrogustavo,2020-10-26T17:10:20.000Z,"Ellas, estudiantes de secundaria, fueron las que comenzaron el movimiento que está a punto de cambiar históricamente a Chile. Todo comenzó oponiéndose al alza del pasaje del transporte.Quote Tweet
YoNoSeFilosofar
@ColBolivariana
 · Oct 26, 2020
La revolución sin la mujer no es revolución.

¡Viva la mujer chilena!",,115,1.4K,6.4K,https://twitter.com/petrogustavo/status/1320774777351655424
Gustavo Petro,@petrogustavo,2020-10-26T14:30:11.000Z,Saludo la decisión del Polo Democrático de trabajar un gran frente social y político en defensa de la Democracia y de la Paz. Estaremos en el mismo esfuerzo.,,101,707,3.2K,https://twitter.com/petrogustavo/status/1320734472782942208
Gustavo Petro,@petrogustavo,2020-10-26T13:05:34.000Z,"Terratenientes d origen antioqueño y cordobés, amigos políticos de Uribe, han planteado conflictos por esas tierras de la Nación que quieren apropiarse

Presionaron a la Brigada militar para amenazar los campesinos, creemos que están detrás del asesinato con grupos paras d Ayapel",,28,430,996,https://twitter.com/petrogustavo/status/1320713182009319425
Gustavo Petro,@petrogustavo,2020-10-26T13:03:27.000Z,"Hace una semana el Gaula militar con asiento en Montería había ido a hacia el sitio de la masacre y quemó los ranchos de los hoy asesinados en San Marcos, Sucre.

Los terrenos que reclamaban los campesinos e indígenas son playones propiedad de la Nacion",,20,392,898,https://twitter.com/petrogustavo/status/1320712647688523776
Gustavo Petro,@petrogustavo,2020-10-26T12:36:22.000Z,"En la masacre de San Marcos, Sucre, mataron al militante de Colombia Humana Arquímedes Centenaro, abogado de la comunidad indígena, y a dos hermanos de nuestro candidato al concejo de San Benito Abad, Manuel Chimá Alba.
@CIDH
 
@IntlCrimCourt",,85,1.4K,2.7K,https://twitter.com/petrogustavo/status/1320705830996639746
Gustavo Petro,@petrogustavo,2020-10-26T03:18:00.000Z,"Comienza una nueva fase de la historia de América Latina. Comienza la historia del progresismo multitudinario. La democracia multicolor

Que las juventudes se alisten, que el pueblo trabajador colombiano se aliste a cambiar la historia de Colombia. Paso a la Esperanza.Quote Tweet
NB
@notibomba
 · Oct 25, 2020
¡ADIÓS DICTADURA! ¡ADIÓS GENERAL! ¡CHILE DESPERTÓ!  Una nueva constitución. #Chile",,299,1.2K,5K,https://twitter.com/petrogustavo/status/1320565314724204549
Gustavo Petro,@petrogustavo,2020-10-26T03:11:28.000Z,"Mi querido amigo, el incremento de cobertura se mide por tener un carnet de afiliado y no por tener atención médica.

El servicio en salud en Colombia no está garantizado y la demostración más fehaciente, es el resultado del covidQuote Tweet
Carlos E. Hernández
@CehernandezEcon
 · Oct 25, 2020
Replying to @petrogustavo
Cobertura en salud en 1995: 29% 
Cobertura en salud en 2018: 95%

https://twitter.com/CehernandezEcon/status/1283448536147927040…",,108,436,1.6K,https://twitter.com/petrogustavo/status/1320563671920218112
Gustavo Petro,@petrogustavo,2020-10-26T03:00:00.000Z,"Se te olvida hacer la cuenta de los fajardistas que ante el voto en blanco de Fajardo salieron a votar por Duque. fueron millón y medio de votosQuote Tweet
Karen Pardo
@KarenPardoC
 · Oct 25, 2020
2018 segunda vuelta:

- Petro tuvo 8.034.189 votos + 808.368 votos en blanco = 8.842.557

- Duque tuvo 10.373.080 votos

Petro de ninguna manera habría ganado, dejen el show con ese tema, el problema es la legalidad de los votos de Duque y como vamos nos la repiten en 2022",,325,455,1.9K,https://twitter.com/petrogustavo/status/1320560786444615681
Gustavo Petro,@petrogustavo,2020-10-26T02:55:36.000Z,"La ley 100 en salud y en pensiones fue calcada del Chile de Pinochet. Hoy la mayoría del pueblo chileno por el derecho a la salud y la pensión deroga la Constitución de Pinochet.

Qué esperamos para derogar la ley 100 y crear un sistema que garantice salud y pensión como derecho?",,317,2K,7K,https://twitter.com/petrogustavo/status/1320559678166835201
Gustavo Petro,@petrogustavo,2020-10-26T02:44:19.000Z,"Desuribizate.Quote Tweet
Ricardo Patiño
@RicardoPatinoEC
 · Oct 25, 2020
La consigna 
que ganó hoy 
en Chile",,1.5K,5.9K,26.9K,https://twitter.com/petrogustavo/status/1320556839000559616
Gustavo Petro,@petrogustavo,2020-10-26T02:39:46.000Z,Hoy revive Allende y muere la Constitución de Pinochet. Viva el pueblo chileno.,,510,2.7K,15.3K,https://twitter.com/petrogustavo/status/1320555693947105280
Gustavo Petro,@petrogustavo,2020-10-26T00:06:59.000Z,"Estoy en vivo con 
@gustavobolivar
 en la lectura de las columnas, hoy nos acompaña el periodista 
@HELIODOPTEROGustavo Petro
@petrogustavo
Estoy en vivo con @gustavobolivar en la lectura de las columnas, hoy nos acompaña el periodista @HELIODOPTERO
pscp.tv",,146,488,1.3K,https://twitter.com/petrogustavo/status/1320517243868909569
Gustavo Petro,@petrogustavo,2020-10-25T19:34:10.000Z,"Masacre en Sucre.

Asesinan cinco indígenas en San Benito Abad.

Siempre detrás de la masacres de Sucre estuvieron los.políticos y los despojados de tierras.Quote Tweet
Alirio Uribe Muñoz
@AlirioUribeMuoz
 · Oct 25, 2020
Presidente @IvanDuque Ayer NUEVA MASACRE escuadrón paramilitar llegaron Cabildo Indigena  Arawa Resguardo Colonial de Tolu Viejo/vereda El Lata En San benito de Abad Sucre disparando indiscriminadamente asesinados 5 miembros Comundiad Zenu Abogado Arquimedes Centenario Careazo.",,62,636,1.3K,https://twitter.com/petrogustavo/status/1320448588569260033
Gustavo Petro,@petrogustavo,2020-10-25T19:31:34.000Z,"Si el. metro fuera subterráneo habría problemas de movilidad en su construcvion? No

Empiezan a alistar en la mente de la gente lo que será una catástrofe de movilidad en la ciudad.Quote Tweet
elespectador
@elespectador
 · Oct 25, 2020
“Con las obras del metro se desplazará el tráfico vehicular para dar prelación a TM”: gerente del Metro de Bogotá https://bit.ly/37G1yK8",,179,644,1.8K,https://twitter.com/petrogustavo/status/1320447934530551808
Gustavo Petro,@petrogustavo,2020-10-25T15:04:33.000Z,"El covid enfermó y mató fundamentalmente a los pobres de Bogotá, en mayor medida.

La destrucción del sistema preventivo de salud es la causa de esta mortandad, lo hizo Peñalosa y Morales y Claudia no fue capaz de reconstruirlo por ayudar EPS y al secretario de salud de FajardoQuote Tweet
Ronny Suárez Celemín
@RonnySuarez_
 · Oct 25, 2020
En concreto, los estratos 1, 2 y 3 han registrado el 90 % de los muertos por covid-19 en el país, mientras el 6, menos del 1 %. La mitad de los fallecidos están en cuatro entidades territoriales.
Show this thread",,125,419,923,https://twitter.com/petrogustavo/status/1320380736462032896
Gustavo Petro,@petrogustavo,2020-10-25T14:49:00.000Z,"El papel de la prensa legitimando el golpe de Estado en Bolivia. ¿No es hora de una autocrítica?

¿Cómo se repondrá el daño que costó tanta sangre en ese país?Quote Tweet
RT en Español
@ActualidadRT
Medios afiliados al gobierno, Rusia
 · Oct 25, 2020
Grandes medios en 2019: masivo fraude electoral en Bolivia explica la estrecha victoria del MAS
Grandes medios en 2020: amplia victoria del MAS en Bolivia en elecciones transparentes


Con @inafinogenova",,27,439,1.1K,https://twitter.com/petrogustavo/status/1320376821112864770
Gustavo Petro,@petrogustavo,2020-10-25T13:05:58.000Z,"Uribismo y Covid.

Esta es la columna de Gustavo Bolívar, que comentaremos con Gonzalo Guillén, hoy a las siete de la noche por este mismo Twitter.Uribismo y Covid - Columna - Gustavo Bolivar -Cuarto de Hora
Uribismo y Covid, las pandemias que azotan a Colombia, Columna #LosGustavos en Cuarto de Hora
cuartodehora.com",,51,309,813,https://twitter.com/petrogustavo/status/1320350893984878593
Gustavo Petro,@petrogustavo,2020-10-25T03:32:04.000Z,"Jajaja, como si alguna vez Fajardo, Robledo o Ivan Marulanda hubieran sido mis aliados. Son palo del mismo calabazo.

Para ellos mis manos tendidas.

Pero el gran aliado en un triunfo electoral es la ciudadanía, no hay mejor aliado.Quote Tweet
Revista Semana
@RevistaSemana
 · Oct 24, 2020
Ni Sergio Fajardo, ni Jorge Enrique Robledo, ni Iván Marulanda aceptaron construir una coalición con el exalcalde de Bogotá ¿qué sigue para Petro?

https://bit.ly/2TkKD7g",,1K,2.7K,10.7K,https://twitter.com/petrogustavo/status/1320206467379712001
Gustavo Petro,@petrogustavo,2020-10-25T02:54:40.000Z,"Atención en la vereda Yurilla, de Puerto Leguizamo, Putumayo, ha entrado un grupo armado denominado: La Mafia, ha asesinado varias personas y ha quitado toda forma de comunicacion a.los campesinos.

Es urgente una intervención inmediata. Aún están alli",,318,3.5K,7.3K,https://twitter.com/petrogustavo/status/1320197056330407940
Gustavo Petro,@petrogustavo,2020-10-25T00:05:40.000Z,"Este fue mi último discurso en la campaña presidencial del 2018 en la Plaza de Bolivar. Creo que mucho de lo que pasa hoy ya lo anunciamos allí, me equivoque en los asesinos de Gómez Hurtado.

He vuelto a escucharlo y se los retransmito aquíCierre de Campaña Gustavo Petro en Bogota, Plaza Simón Bolívar,...
Cierre de Campaña Gustavo Petro en Bogota, Plaza Simón Bolívar, Primera Vuelta 2018 Lleno Total~Los vídeos que publico en su mayoría son de diversos autores....
youtube.com",,137,711,1.9K,https://twitter.com/petrogustavo/status/1320154522900103174
Gustavo Petro,@petrogustavo,2020-10-24T22:14:30.000Z,"Peñalosa no informa que el costo de cada hospital es medio billon cuando su costo normal va de cien a doscientos mil millones, que se privatizan para operar por trasnacionales de la construcción y que demuele el San Juan  de Dios y lo desaparece contra la ley. Claudia lo sigueQuote Tweet
Enrique Peñalosa
@EnriquePenalosa
 · Oct 24, 2020
Bueno que alcaldesa visite el lote del hospital de Usme, proyecto que dejamos listo con lote, diseños, recursos y en licitación, listo para adjudicar. Dejamos otros dos: el Santa Clara en el San Juan de Dios, y el de Bosa. Tres nuevos grandes hospitales para Bogotá! Histórico!",,46,414,1K,https://twitter.com/petrogustavo/status/1320126548331188224
Gustavo Petro,@petrogustavo,2020-10-24T21:33:25.000Z,"La entrevista que ustedes publican de Fajardo es una contradicción en los terminos.

Fajardo no puede tratar al que piensa diferente sino con la exclusión, y el ejemplo, es su respuesta ante mi.

Nosotros.proponemos el acuerdo y si no es posible, el máximo respeto al oponente.Quote Tweet
Compromiso Ciudadano
@compromisociu
 · Oct 24, 2020
¿Sabes por qué Sergio Fajardo rechaza una consulta con Gustavo Petro para las elecciones del 2022?
Conoce las razones aquí https://compromisociudadano.com/no-es-un-capricho-con-gustavo-petro-no-voy-a-participar-en-una-consulta/…",,254,739,2.8K,https://twitter.com/petrogustavo/status/1320116209220812801
Gustavo Petro,@petrogustavo,2020-10-24T20:13:15.000Z,"Nigeria es el país pais más poblado de África, y el más rico, es un gran exportador de petróleo.

Pero la hambruna estalló y el pueblo se lanza al saqueo de almacenes de alimentos.Quote Tweet
©halecos Amarillosᴳᴸᴼᴮᴬᴸ ʷAͤNͣOͬNͤYˡMͤOᵍUͥSͦⁿ
@ChalecosAmarill
 · Oct 24, 2020
Desde hace días en #Nigeria los almacenes de alimentos son saqueados por el pueblo hambriento.

#EndSARS #jospalliatives #Jos
0:40
222.3K views",,413,1.3K,3.4K,https://twitter.com/petrogustavo/status/1320096036518580232
Gustavo Petro,@petrogustavo,2020-10-24T17:09:16.000Z,"Esta son los datos de la pobreza monetaria desde el 2012 hasta el 2019 en Bogotá, según los datos del DANE. Juzguen ustedes lo que representan para la gente, los programas gubernamentales en la ciudad.",,97,397,1.1K,https://twitter.com/petrogustavo/status/1320049731792404482
Gustavo Petro,@petrogustavo,2020-10-24T16:43:20.000Z,"Llegamos a un millón de casos confirmados por covid. La estrategia del gobierno para no afectar las EPS fue la ""inmunidad de rebaño"": dejar que la gente se enfermase sin control de la enfermedad.

Al contrario, si queríamos reactivar la economía, había que controlar la enfermedadQuote Tweet
Al Mayadeen Español
@almayadeen_es
 · Oct 24, 2020
Colombia se acerca al millón de casos confirmados de Covid-19 http://es.mdn.tv/60M0 #Colombia #COVID19",,278,608,1.5K,https://twitter.com/petrogustavo/status/1320043208857034756
Gustavo Petro,@petrogustavo,2020-10-24T13:50:48.000Z,"Es la presidencia la que ofende la dignidad indígena

Estos funcionarios del uribismo en su estupidez mental aún no saben que es una democracia y la confunden con la monarquía y la aristocracia.Quote Tweet
Caracol Radio
@CaracolRadio
 · Oct 23, 2020
#Nación | Miguel Ceballos sostiene que voceros indígenas ofenden la dignidad presidencial.

https://caracol.com.co/radio/2020/10/24/nacional/1603496951_103738.html…",,117,834,2.5K,https://twitter.com/petrogustavo/status/1319999789631705090
Gustavo Petro,@petrogustavo,2020-10-24T13:49:18.000Z,"Si el asesinato de Kimy Pernía Domicó, dirigente indígena del Sinú que se oponía a la represa de Urrá y que habló ante el Congreso de la República en defensa de su tierra, fue un crimen de Estado, que funcionarios públicos dieron la orden de asesinarlo en junio del 2001?Quote Tweet
Noticentro 1 CM&
@CMILANOTICIA
 · Oct 24, 2020
#Video | #Mancuso reconoce asesinato de líder indígena y asegura que fue crimen de Estado
Show this thread",,62,1.2K,2.9K,https://twitter.com/petrogustavo/status/1319999411955654657
Gustavo Petro,@petrogustavo,2020-10-24T02:12:52.000Z,"Este es el análisis de García Linera sobre lo que ha pasado en Bolivia.

Pensamiento progresista en el siglo XXIbolivia no tiene escrito su destino
Luego del impactante triunfo electoral del Movimiento Al Socialismo, conversamos en Buenos Aires con el ex vicepresidente de Bolivia. Dos horas y media de una intensa reflexión sobre el sentido de la
revistacrisis.com.ar",,42,356,1K,https://twitter.com/petrogustavo/status/1319824145341964294
Gustavo Petro,@petrogustavo,2020-10-23T20:39:25.000Z,"Aquí se nota toda la intención de la fiscalía de Duque de castigar a los testigos contra Uribe.

Si creen que esta finca es de un gran mafioso? o es un bien de la familia que se les quita para castigarlos. Los mafiosos tienen fincas de 560 millones?Quote Tweet
RCN Radio
@rcnradio
 · Oct 23, 2020
[Video] Finca ocupada a familiares de Juan Guillermo Monsalve está avaluada en $560 millones https://rcnradio.com/judicial/finca-embargada-familiares-de-juan-guillermo-monsalve-esta-avaluada-en-560-millones…",,269,941,2.5K,https://twitter.com/petrogustavo/status/1319740232930045952
Gustavo Petro,@petrogustavo,2020-10-23T18:15:01.000Z,"Hago directamente responsable a Ivan Duque de la vida de nuestros compañeros en la Guajira.

Ya el narcotraficante alias el Ñeñe Hernandez, amigo íntimo de Duque, había amenazado a los trabajadores mineros de la Guajira y comprado votos en el departamento en su favor.Quote Tweet
elespectador
@elespectador
 · Oct 23, 2020
Amenazan de muerte a miembros de #ColombiaHumana en La Guajira. Por medio de un panfleto, las Autodefensas Gaitanistas de Colombia declararon como “objetivo militar” a los líderes del partido en este departamento. 
https://elespectador.com/noticias/nacional/amenazan-de-muerte-a-miembros-de-colombia-humana-en-la-guajira/…",,219,2.2K,5K,https://twitter.com/petrogustavo/status/1319703893140508672
Gustavo Petro,@petrogustavo,2020-10-23T17:39:16.000Z,"Los 58 senadores que con una proposición hundieron el derecho a la moción de censura no son demócratas

Aún pudiendo estar en desacuerdo con la moción, no tenían ninguna facultad para cercenar derechos de las minorías

No quieren el debate y no quieren la democraciaQuote Tweet
Urias H. Arias
@H_U_V_A
 · Oct 23, 2020
RT a este  para que toda  vea. Estos 58 Senadores que hundieron la moción de censura contra el Ministro de Defensa Carlos Holmes Trujillo. Cometieron prevaricato y tienen secuestrada la #Democracia. 0 voto para ellos. #FelizViernes 
#GolpeALaDemocracia",,207,1.8K,3.3K,https://twitter.com/petrogustavo/status/1319694895125319682
Gustavo Petro,@petrogustavo,2020-10-23T02:20:45.000Z,"Lo afirmo y lo reafirmo, el gobierno de Duque ha abrazado el camino de la dictadura. Es un régimen antidemocrático.

Por eso lo pertinente hoy es un gran frente por la defensa de la democracia y la paz.Quote Tweet
Roy Barreras
@RoyBarreras
 · Oct 22, 2020
Esto me informa el joven que maneja mis redes: sabotean los debates y ahora sabotean nuestras redes. Le temen a la verdad! Ataque sistematizado. Quien tiene ese poder? El gobierno? Mindefensa?",,81,761,1.9K,https://twitter.com/petrogustavo/status/1319463745194762240
Gustavo Petro,@petrogustavo,2020-10-23T02:14:31.000Z,"Este señor que se dice llamar Marcos Hortúa Castellanos ha amenazado de muerte a nuestro militante de la Colombia Humana Hernan Ospina.

Solicito a 
@FiscaliaCol
 investigar este hecho.",,116,753,1.3K,https://twitter.com/petrogustavo/status/1319462175266754561
Gustavo Petro,@petrogustavo,2020-10-23T01:45:19.000Z,"Si alguien se enferma de covid en un Olímpica no cierran la Olimpica. Char decidio cerrar el Congreso de la República, ante la dupuesta enfermedad de covid de una senadora uribista

Colombia vive su incendio del Reichstag, el comienzo de la dictadura",,405,2.6K,8.9K,https://twitter.com/petrogustavo/status/1319454825088749569
Gustavo Petro,@petrogustavo,2020-10-23T01:11:34.000Z,"Lo que ha sucedido en el Senado es ignominioso. La proposicion contra el derecho constitucional de las minorías a discutir una moción de censura a Holmes  pasó gracias al apoyo de algunos liberales: Ligio, Agudelo, Gómez Amin, Pinto. 

Un liberalismo al servicio del fascismo",,108,1.1K,4.3K,https://twitter.com/petrogustavo/status/1319446331270770693
Gustavo Petro,@petrogustavo,2020-10-23T00:37:32.000Z,Solicito a todos los y las abogado(a)s demócratas que quieran organizar la denuncia por prevaricato ante la Corte Suprema de Justicia contra los.58 senadores que votaron contra la constitucion y sabotearon el derecho a la moción de censura del senador Robledo y otros,,909,5K,15.2K,https://twitter.com/petrogustavo/status/1319437768699858947
Gustavo Petro,@petrogustavo,2020-10-22T23:51:01.000Z,"A punto de sabotear la moción de censura contra el ministro de defensa.

A punto de un prevaricato elnpresidente del Senado

A punto del cierre del Congreso.Quote Tweet
Ariel Ávila
@ArielAnaliza
 · Oct 22, 2020
Muy delicado lo que pasa en este momento en el Congreso.
Sabotean la Moción de Censura que lidera @JERobledo.
El ministro @CarlosHolmesTru mintió en el tema de presencia de tropas extrajeras y @ernestomaciast lidera esta jugadita.
Acabar la democracia no es bueno",,74,784,2.1K,https://twitter.com/petrogustavo/status/1319426063135612928
Gustavo Petro,@petrogustavo,2020-10-22T21:42:09.000Z,"Estos contratos son corruptos y los dejó Peñalosa. Sin corruptos por una simple razón:

No se puede correr tuberías sin tener los estudios de detalle del metro elevado y estos solo estarán listos dentro de 27 meses.Quote Tweet
Claudia López
@ClaudiaLopez
 · Oct 22, 2020
¡Comienza nuestro recorrido por la localidad de Bosa! 

#AEstaHora visitamos y revisamos los planos de la obra de rehabilitación tubería Tibitoc, como parte de las obras de la Primera Línea del Metro de Bogotá junto a @AcueductoBogota. 
 
Conéctense  https://facebook.com/ClaudiaLopezCL/videos/369170201182423/?vh=e&extid=0&d=n…",,145,638,1.5K,https://twitter.com/petrogustavo/status/1319393630684151810
Gustavo Petro,@petrogustavo,2020-10-22T17:48:55.000Z,"La mesa directiva y quienes estuvieron expuestos a la senadora uribista Guerra que supuestamente enfermó del virus, deben hacer sus exámenes pero no detener la presencialidad del Senado que es una orden constitucional 

Esa es una excusa para silenciar el debate y el Congreso.",,210,655,2K,https://twitter.com/petrogustavo/status/1319334934499217408
Gustavo Petro,@petrogustavo,2020-10-22T17:25:40.000Z,"Literalmente la sesion de moción de censura ha sido saboteado por http://el.señor Char y el uribismo

Están destruyendo el Congreso.",,507,1.9K,6K,https://twitter.com/petrogustavo/status/1319329085005484032
Gustavo Petro,@petrogustavo,2020-10-21T22:03:12.000Z,"Miren esta señora y su arribismo. Ese tipo de mentalidad no han permitido una democracia en Colombia y la ha condenado a su exclusión y su violenciaQuote Tweet
J #SOSColombiaDDHH
@JUANCAELBROKY
 · Oct 20, 2020
Esta señora es clasista y racista, insulta a la Minga e irrespeta a los pueblos indígenas. Este tipo de actos denigrantes se deben rechazar.
Las personas deben respetar a la Minga Indígena, estamos en una democracia. Los pueblos indígenas están en su derecho de hacer la Minga.",,684,1.7K,5.6K,https://twitter.com/petrogustavo/status/1319036541663150080
Gustavo Petro,@petrogustavo,2020-10-21T21:14:40.000Z,"Diputados franceses y parlamentarios europeos denucian el asesinato de miembros de Colombia Humana ante el mundo.Diputados franceses y europeos denuncian el asesinato de miembros de Colombia Humana
Con esta carta queremos expresar nuestra más profunda preocupación por el resurgimiento de la violencia política en Colombia y el dramático debilitamiento del estado de derecho. Deseamos llamar la...
blogs.mediapart.fr",,147,1.5K,3.9K,https://twitter.com/petrogustavo/status/1319024327493386240
Gustavo Petro,@petrogustavo,2020-10-21T13:18:34.000Z,"Así manipulaban las encuestadoras en Bolivia.Quote Tweet
Ollie Vargas
@OVargas52
 · Oct 21, 2020
El único fraude en Bolivia ha sido esta encuesta de @pagina_siete. Sin vergüenzas!",,156,981,2.4K,https://twitter.com/petrogustavo/status/1318904512694935552
Gustavo Petro,@petrogustavo,2020-10-21T13:08:59.000Z,"Garantizar derechos a la ciudadanía es lo más político que se puede hacer.
 La democracia es un concepto político señores periodistas y la igualdad también y la fraternidad, también.

Lo que diferencia al ser humano del animal, decía Aristoteles, es la política",,120,895,2.5K,https://twitter.com/petrogustavo/status/1318902101561516034
Gustavo Petro,@petrogustavo,2020-10-21T13:04:54.000Z,"La mayoría del Concejo de Bogotá votó en contra de la propuesta de Colombia Humana de aumentar las transferencias a las familias.

Esta es la mejor política de reactivación económica que hoy se puede hacer
@susanamuhamad",,57,618,1.7K,https://twitter.com/petrogustavo/status/1318901071276814336
Gustavo Petro,@petrogustavo,2020-10-21T12:48:43.000Z,"Afirmamos en campaña presidencial que un programa de paneles solares en techos de las casas de los colombianos abarataría sustancialmente la energía.

No lo hace Duque porque afecta el oligopolio de la generación eléctrica

Nosotros lo haremos.Quote Tweet
elespectador
@elespectador
 · Oct 20, 2020
#LoMásLeído en Medio Ambiente: La energía solar se convierte en “la electricidad más barata de la historia”
http://ow.ly/PpcD50BYbDu",,428,2K,6.7K,https://twitter.com/petrogustavo/status/1318897002139340800
Gustavo Petro,@petrogustavo,2020-10-20T17:27:47.000Z,"Otro dirigente de Colombia Humana asesinado.
Eduardo Alarcon Córdoba, asesinado en Campoalegre, Huila.
@CIDH
@IntlCrimCourtThe following media includes potentially sensitive content. Change settings
View",,71,885,1.1K,https://twitter.com/petrogustavo/status/1318604840956796928
Gustavo Petro,@petrogustavo,2020-10-20T12:47:53.000Z,"Para el metro elevado no tienen que agradecerme nada. Esa no es nuestra obra y no hemos aportado nada a ella, será destructiva para Bogotá, la condenará a medio siglo de más buses de tranmilenio

Nuestra obra la tiraron a la basura: el metro subterráneo y poderoso de BogotáQuote Tweet
Manuel Salazar
@manolitosalazar
 · Oct 20, 2020
Iniciar la construcción del Metro hoy debe reconocerse la labor de los alcaldes @petrogustavo @EnriquePenalosa y @ClaudiaLopez y los presidentes @JuanManSantos e @IvanDuque",,208,710,1.9K,https://twitter.com/petrogustavo/status/1318534401169436672
Gustavo Petro,@petrogustavo,2020-10-20T12:40:15.000Z,"Colombia tiene el.peor sistema pensional de 39 países analizados en el mundo.

Nosotros proponemos pasar a un sistema de pilares para garantizar la pensión y entregar a dos millones de actuales miembros de la tercera edad bono pensional

 https://amp.larepublica.co/globoeconomia/pensiones-en-colombia-estan-mejor-que-en-peru-y-mexico-segun-indice-de-mercer-3076301?utm_medium=Social&utm_source=Twitter&__twitter_impression=true…",,303,869,1.7K,https://twitter.com/petrogustavo/status/1318532482439012352
Gustavo Petro,@petrogustavo,2020-10-20T12:30:20.000Z,"Mentira.

Mañana no comienza la construcción del metro de Bogotá, solo comienzan los estudios del metro elevado que el metro subterráneo ya tenía.

El metro elevado no es un sueño, es un generador de más buses, contaminación y destrucción urbanística de la ciudad.Quote Tweet
Claudia López
@ClaudiaLopez
 · Oct 19, 2020
Mañana un sueño se hace realidad, mañana empieza la construcción del Metro de Bogotá!

Todos invitados a conectarse a partir de las 8am a la firma del acta de inicio del Metro con el señor Presidente de la República.

¡El Metro hace parte de nuestra vida!
#ArrancaElMetro",,484,1.6K,4.3K,https://twitter.com/petrogustavo/status/1318529987893469186
Gustavo Petro,@petrogustavo,2020-10-20T12:27:57.000Z,"La crisis del agua de la Sabana de Bogota.

Los especuladores inmobiliarios y el desacierto de la CAR en proteger el agua lleva a nueve millones de personas al estrés  hídrico y a recoger masivamente el agua de los llanosCrisis del agua en La Sabana de Bogotá - Razón Pública
Debido a los malos usos de los suelos en La Sabana de Bogotá y a la contaminación, las fuentes hídricas están en peligro. Estas son las causas y posibles consecuencias.
razonpublica.com",,12,220,400,https://twitter.com/petrogustavo/status/1318529388577738753
Gustavo Petro,@petrogustavo,2020-10-20T12:04:47.000Z,"Esta es una mentira.

Los estudios de metro elevado durarán dos años más y no generarán por si mismos empleos.

Cuando terminen estos estudios, los estudios del metro subterraneo completaran ocho años de estar listos.

Ese es el enorme daño que Peñalosa hizo sobre BogotáQuote Tweet
Enrique Peñalosa
@EnriquePenalosa
 · Oct 20, 2020
No solo dejamos contratado el Metro, sino también muy avanzada la compra de predios, traslado de redes etc. Ahora la obra va a generar miles de empleos y ayudar a la reactivación económica durante los próximos años",,66,713,1.6K,https://twitter.com/petrogustavo/status/1318523556540616704
